episode,avg_qoe_per_user_slot,stall_ratio,stall_events_per_user_slot,scheduled_ratio,service_rate,chunks_per_user_slot,quality_utility_per_chunk,degradation_per_chunk,avg_quality_level_per_chunk,switch_user_slot_rate,avg_playback_queue,large_Q_exceed_rate,max_playback_queue,policy_loss,value_loss,entropy,approx_kl,clipfrac,grad_norm,explained_variance_preupdate,elapsed_sec
52,0.9972888888888892,0.01375,0.005,0.6833333333333333,0.5183333333333333,1.4229166666666666,0.7903836017569539,0.2096163982430453,2.5455344070278185,0.38416666666666666,67.33,0.2725,181.0,0.007436348567716777,499.19238433837893,6.615089762210846,-0.00012811642900487641,0.0,119.3944543838501,1.919269561767578e-05,63.014989614486694
53,1.094726388888889,0.00125,0.0004166666666666667,0.7125,0.5533333333333333,1.5233333333333334,0.788842997811816,0.211157002188184,2.538566739606127,0.39875,82.58,0.32625,230.0,-0.006844246620312333,602.6335037231445,6.792767417430878,0.0007003052160143852,0.0,134.61191444396974,1.341104507446289e-05,64.16572403907776
54,1.076269444444444,0.0020833333333333333,0.0008333333333333334,0.6833333333333333,0.5479166666666667,1.4820833333333334,0.7986730390778749,0.20132696092212543,2.599662637053697,0.40958333333333335,77.53625,0.31666666666666665,203.0,0.006548731122165918,627.1363357543945,6.6811300158500675,-0.0002565041057096096,0.0,129.6477674484253,0.05797547101974487,65.33133697509766
55,1.0311069444444438,0.007083333333333333,0.0020833333333333333,0.6583333333333333,0.53125,1.4570833333333333,0.7878152702316276,0.21218472976837308,2.5310265942236203,0.3875,70.15375,0.26875,205.0,-0.007547128404257819,566.3027282714844,6.366209089756012,0.000756265535892453,0.0,124.77981395721436,1.4007091522216797e-05,66.50408673286438
56,1.0894499999999994,0.005833333333333334,0.0016666666666666668,0.7166666666666667,0.5570833333333334,1.5229166666666667,0.7923885088919287,0.207611491108071,2.558686730506156,0.40375,77.99333333333334,0.28958333333333336,227.0,0.004571696161292493,593.848681640625,6.988756465911865,-0.00018044737516902386,0.0,131.36072483062745,0.026706039905548096,67.68336653709412
57,1.1034513888888888,0.0008333333333333334,0.0008333333333333334,0.6875,0.5541666666666667,1.5258333333333334,0.7944975423265974,0.20550245767340242,2.5737302020753687,0.4075,91.3575,0.39,208.0,0.008907725848257542,639.662183380127,6.6845497488975525,-0.00021153779816813768,0.0,132.9537052154541,8.940696716308594e-06,68.82452654838562
58,1.1215486111111104,0.002916666666666667,0.0008333333333333334,0.7166666666666667,0.57,1.5683333333333334,0.7892003188097759,0.21079968119022333,2.5393198724760895,0.42,90.14375,0.3904166666666667,268.0,0.004336691915523261,622.5823760986328,6.780735898017883,0.0004419248827616684,0.0,136.56039981842042,1.0728836059570312e-05,69.97306656837463
59,1.0888180555555558,0.0016666666666666668,0.0004166666666666667,0.6958333333333333,0.5458333333333333,1.5033333333333334,0.7958231707317078,0.2041768292682927,2.582039911308204,0.40125,81.52041666666666,0.3179166666666667,217.0,0.009146939357742667,577.3157485961914,6.790972423553467,0.00031355921819340435,0.0,129.55594139099122,5.7220458984375e-06,71.12743830680847
60,1.1002027777777772,0.002916666666666667,0.0008333333333333334,0.7041666666666667,0.5579166666666666,1.5254166666666666,0.7954984976782298,0.20450150232177,2.5815350996995354,0.41291666666666665,89.83833333333334,0.43916666666666665,221.0,0.0025028945179656147,607.6621536254883,6.7619068145751955,0.00018208680412499235,0.0,131.75052909851075,9.179115295410156e-06,72.28523993492126
61,1.1603638888888896,0.00125,0.0008333333333333334,0.725,0.5725,1.5920833333333333,0.79365087673384,0.20634912326616076,2.56241821512693,0.4075,94.86833333333334,0.4525,236.0,0.0012609551660716534,649.3080932617188,6.7395907759666445,-0.0005216028890572489,0.0,140.38254051208497,6.198883056640625e-06,73.45932269096375
62,1.1555069444444441,0.0,0.0,0.7083333333333334,0.5733333333333334,1.5754166666666667,0.7987437185929643,0.2012562814070351,2.6011637133033587,0.4083333333333333,92.07666666666667,0.4141666666666667,236.0,-0.0014972166158258916,654.3518905639648,6.596104943752289,-0.0006059572314143225,0.0,139.13634490966797,8.58306884765625e-06,74.62573218345642
63,1.0615861111111118,0.00125,0.0008333333333333334,0.65,0.5241666666666667,1.4445833333333333,0.8023190077877127,0.19768099221228735,2.626189789443323,0.37125,77.43958333333333,0.3154166666666667,196.0,0.008111665071919561,591.8893142700196,6.523119699954987,-2.7136603353028477e-05,0.0,121.04287605285644,0.09544193744659424,75.80661034584045
64,1.1580208333333333,0.004166666666666667,0.0016666666666666668,0.725,0.58,1.59,0.7993317610062894,0.20066823899371083,2.604559748427673,0.40625,100.48541666666667,0.50375,244.0,-0.0013422960648313165,656.2089996337891,6.842275989055634,-7.114281906979158e-05,0.0,139.64589500427246,1.1801719665527344e-05,76.99297738075256
65,1.1636666666666668,0.0,0.0,0.7291666666666666,0.5725,1.5654166666666667,0.8097684322597816,0.19023156774021815,2.673143465531009,0.41375,88.92708333333333,0.35125,283.0,-0.0026140608824789524,640.3468048095704,6.746097981929779,0.0006286895106313751,0.0,138.539302444458,3.993511199951172e-06,78.16320943832397
66,1.0927861111111108,0.0016666666666666668,0.0004166666666666667,0.6833333333333333,0.5404166666666667,1.4870833333333333,0.8034519473241803,0.19654805267581954,2.636312692630989,0.37958333333333333,74.16666666666667,0.27125,186.0,-0.012939107790589332,571.164094543457,6.573902332782746,-0.00014895352651365102,0.0,127.28225135803223,0.03795146942138672,79.33515667915344
67,1.139845833333334,0.004583333333333333,0.0016666666666666668,0.6833333333333333,0.5720833333333334,1.56,0.8037206196581193,0.1962793803418803,2.635149572649573,0.41041666666666665,94.28166666666667,0.47125,252.0,0.0028644797392189504,653.7712265014649,6.535265922546387,0.00047107851423788816,0.0,135.6705223083496,1.0251998901367188e-05,80.50060606002808
68,1.0783888888888895,0.005,0.0016666666666666668,0.6916666666666667,0.5333333333333333,1.45875,0.8137103684661517,0.18628963153384745,2.704370179948586,0.3879166666666667,75.8925,0.29125,228.0,-0.006215187057387083,552.6824172973633,6.6268271684646605,-0.00043066097277915104,0.0,125.24471073150634,5.4836273193359375e-06,81.64462161064148
69,1.1057736111111103,0.004583333333333333,0.0016666666666666668,0.7083333333333334,0.5579166666666666,1.5133333333333334,0.8058067180616738,0.19419328193832613,2.6481277533039647,0.40541666666666665,81.91541666666667,0.3695833333333333,246.0,-0.011507847718894482,571.4257034301758,6.769213092327118,-0.00037602977899950927,0.0,128.94127807617187,8.046627044677734e-06,82.82324028015137
70,1.2106361111111112,0.0020833333333333333,0.0008333333333333334,0.725,0.595,1.62625,0.8120317704330009,0.1879682295669998,2.6907507045862156,0.4216666666666667,102.48958333333333,0.4583333333333333,251.0,-0.0034855376463383434,703.859097290039,6.717020797729492,0.00034634265648492146,0.0,144.75091056823732,8.52346420288086e-06,83.98288702964783
71,1.1894180555555551,0.0,0.0,0.7125,0.585,1.6008333333333333,0.8100650702758977,0.18993492972410195,2.678292555960437,0.4216666666666667,99.69875,0.46875,240.0,0.006086166738532484,667.1782165527344,6.715997183322907,0.0009890180683214567,0.0,139.41242866516114,0.09680819511413574,85.1316385269165
72,1.1272625000000003,0.0075,0.0016666666666666668,0.7083333333333334,0.5629166666666666,1.5279166666666666,0.8153613307881105,0.18463866921188982,2.7131169893646034,0.4041666666666667,84.87208333333334,0.41291666666666665,219.0,0.0014604316325858234,602.7917541503906,6.541384387016296,0.00030295108335849364,0.0,131.61517162322997,6.9141387939453125e-06,86.29574728012085
73,1.2023875000000004,0.0,0.0,0.7333333333333333,0.5883333333333334,1.6258333333333332,0.8060558687852377,0.19394413121476173,2.6504356740133264,0.42791666666666667,98.86583333333333,0.495,228.0,-0.004599049704847857,655.8878997802734,6.673498213291168,5.6373843108303845e-05,0.0,140.7198715209961,5.066394805908203e-06,87.44734191894531
74,1.1770666666666667,0.0016666666666666668,0.0008333333333333334,0.7041666666666667,0.5733333333333334,1.57,0.8155414012738854,0.1844585987261147,2.711783439490446,0.40208333333333335,92.25708333333333,0.44625,238.0,0.0037995003629475834,633.9195701599122,6.438972699642181,0.0008611673663835972,0.0,135.58596801757812,3.635883331298828e-06,88.604483127594
75,1.1594625000000007,0.00375,0.0016666666666666668,0.7166666666666667,0.57125,1.5570833333333334,0.8147471233609846,0.18525287663901502,2.7093925608777094,0.4066666666666667,87.19375,0.34833333333333333,245.0,-0.005261026485823095,600.587353515625,6.539396262168884,0.000305360033235047,0.0,132.5959888458252,3.874301910400391e-06,90.05924725532532
76,1.104347222222223,0.0020833333333333333,0.0008333333333333334,0.6791666666666667,0.5433333333333333,1.4829166666666667,0.8128968811463899,0.1871031188536104,2.69570103961787,0.38333333333333336,77.42541666666666,0.3125,185.0,0.002720326115377247,538.8204643249512,6.365669178962707,0.00037545764571405015,0.0,123.26710758209228,2.5033950805664062e-06,91.20110011100769
77,1.1768541666666659,0.0033333333333333335,0.0016666666666666668,0.7333333333333333,0.57875,1.5816666666666668,0.8112355110642775,0.18876448893572176,2.6825605900948366,0.4058333333333333,93.16041666666666,0.44416666666666665,252.0,-0.011167899332940578,615.0661834716797,6.6177506923675535,0.0007286297186510637,0.0,135.6263032913208,2.6226043701171875e-06,92.35055232048035
78,1.1400499999999996,0.004583333333333333,0.0025,0.6833333333333333,0.5583333333333333,1.5279166666666666,0.8121407144805013,0.18785928551949824,2.6891191709844557,0.37875,86.1925,0.38125,261.0,-0.011850615544244648,596.9968551635742,6.290195572376251,-1.8394659855403005e-05,0.0,128.27629299163817,0.0274505615234375,93.5099937915802
79,1.145226388888889,0.00125,0.0008333333333333334,0.6916666666666667,0.5604166666666667,1.5329166666666667,0.8118265833106828,0.18817341668931778,2.6874150584397936,0.39458333333333334,85.61208333333333,0.3325,310.0,-0.008507741568610071,585.7796051025391,6.477148318290711,0.0004214337561279535,0.0,128.7539258956909,4.351139068603516e-06,94.66929483413696
